PN35,78.0831,40,2170.3
TPH,117.087,38.0603,2170.03
ID34,116.683,47.9847,2169.51
51NY,78.0397,43.1794,2169.34
20NY,78.0431,43.0089,2169.31
6ID1,116.699,47.6436,2169.25
2CN8,117.151,34.3042,2169.22
01G,78.0522,42.7414,2168.84
ID05,116.677,47.9569,2168.72
6CA8,117.138,34.8564,2168.53
2NY4,78.05,43.0739,2168.41
PSB,78.0872,40.8844,2168.4
REI,117.146,34.0853,2168.36
9NC6,78.1608,34.275,2168
56NY,78.0497,43.3253,2167.93
2NC4,78.1547,35.3381,2167.9
PN30,78.1025,40.2628,2167.73
70NC,78.1481,36.5447,2167.53
NC72,78.16,35.4517,2167.21
NKX,117.142,32.8678,2166.42
MYF,117.139,32.8158,2166.12
NV31,117.031,38.8058,2165.96
F70,117.128,33.5742,2165.69
42NC,78.1706,35.9578,2165.59
PN90,78.0997,41.7486,2165.49
6NC0,78.18,35.2892,2165.13
ID77,116.807,44.7053,2164.93
OKV,78.1444,39.1436,2164.78
75NC,78.1836,35.8494,2164.25
07PN,78.1253,40.9989,2163.98
8CA5,117.11,33.6456,2163.74
GVE,78.1658,38.1561,2163.73
90PA,78.115,41.8792,2163.55
NRS,117.117,32.5667,2163.37
ID94,116.691,46.7767,2163.29
WV17,78.1558,39.3933,2163.15
W31,78.185,36.9603,2163
27CA,117.081,34.5611,2161.74
W35,78.1661,39.6925,2161.56
PN12,78.1431,41.2806,2161.52
2CA4,117.092,33.2589,2161.31
8VA1,78.1864,38.4542,2161.06
ID13,116.64,47.3222,2160.78
37CA,117.071,33.5069,2159.28
8NK4,78.1383,42.9433,2158.9
90VA,78.2119,38.2181,2158.53
0U9,116.758,44.4617,2158.28
SZT,116.56,48.2994,2157.86
ID25,116.554,48.3508,2157.54
NK31,78.1453,43.2694,2157.46
7NC5,78.2467,35.9339,2157.16
25U,116.694,45.4278,2156.16
08ID,116.777,43.5694,2156.09
NC65,78.2681,34.5597,2155.88
1S1,116.501,48.9958,2155.77
4CL4,117.026,34.4544,2155.55
GVQ,78.1697,43.0317,2155.24
6NK1,78.1756,42.7564,2155.14
BAM,116.874,40.5992,2154.56
ID90,116.659,45.8389,2154.54
HMT,117.022,33.7339,2154.12
S72,116.578,47.3261,2153.9
7GE1,116.751,43.6583,2153.67
ID17,116.689,45.0111,2153.43
79NC,78.2819,36.1344,2153.06
0ID7,116.763,43.2303,2153.04
FRR,78.2536,38.9175,2152.97
VA36,78.2703,37.7447,2152.63
6G6,78.2381,40.4544,2152.38
36NY,78.2117,42.2358,2152.16
8CL1,117.002,33.1861,2151.2
1N3,78.2428,40.9717,2151
CL33,116.998,33.3106,2150.91
77VA,78.2858,37.8883,2150.74
37CL,116.99,33.3244,2150.06
NY06,78.2139,43.2964,2149.8
1PS4,78.2581,40.8608,2149.49
17NC,78.3286,34.4664,2149.22
NC43,78.3381,34.1253,2148.39
SDM,116.98,32.5722,2148.21
LHZ,78.3303,36.0233,2147.79
SEE,116.972,32.8261,2147.57
ID40,116.706,43.4178,2147.57
68ID,116.467,48.25,2147.26
9VG9,78.3044,39.3722,2146.69
2PA5,78.2692,41.7806,2146.64
51NC,78.3486,35.8619,2145.9
1NC5,78.3486,35.9333,2145.84
CTZ,78.3656,34.975,2144.75
06PA,78.2864,41.9961,2144.34
ID24,116.439,48.2236,2144
38ID,116.668,43.5094,2143.75
ID79,116.668,43.5083,2143.75
VA25,78.3606,36.7644,2143.7
AOO,78.32,40.2964,2143.55
9G6,78.2747,43.1736,2143.33
00NC,78.3714,36.0853,2143.17
L06,116.88,36.4606,2142.99
NC76,78.3878,35.3181,2142.01
00CA,116.888,35.3506,2141.7
48VA,78.3508,39.2906,2141.66
JNX,78.3903,35.5408,2141.55
RNM,116.915,33.0392,2141.42
VA19,78.3692,37.9539,2141.4
2ID3,116.677,42.7519,2141.37
ID00,116.638,43.6958,2141.36
26ID,116.404,48.3639,2141.01
75NY,78.3156,42.1167,2140.87
EUL,116.636,43.6419,2140.83
VA46,78.3622,39.2961,2140.39
17ID,116.591,44.4139,2139.57
2PN5,78.3608,40.2483,2139.1
NY01,78.315,43.2208,2138.77
ID19,116.389,48.2311,2138.62
0CL3,116.893,32.6331,2138.57
86CL,116.883,33.5972,2138.42
1VA8,78.4111,36.8619,2137.99
60J,78.4367,33.9086,2137.56
VA17,78.3922,39.0358,2137.43
NY79,78.3403,42.5967,2137.22
S89,116.479,46.2478,2136.89
05VA,78.4186,37.2242,2136.76
L35,116.856,34.2639,2136.34
23VG,78.4281,36.7097,2136.26
NY04,78.3492,42.5856,2136.25
9NC0,78.4369,35.7978,2136.15
BNG,116.851,33.9225,2135.26
PS15,78.3917,40.5475,2135.2
03ID,116.533,44.7944,2135.06
TNX,116.779,37.7947,2135.04
66NY,78.3539,43.2028,2134.5
FVX,78.4378,37.3575,2134.48
OLE,78.3714,42.2411,2134.46
88NY,78.3583,43.1578,2134.1
0CA8,116.843,33.4278,2133.75
BTY,116.787,36.8611,2133.6
38WV,78.4256,39.3253,2133.31
VA34,78.4497,37.2836,2133.24
NC69,78.4742,34.8711,2132.75
NC56,78.4689,36.2047,2132.22
FIG,78.4131,41.0486,2131.99
CHO,78.4528,38.1386,2131.89
VA58,78.4444,38.9061,2131.81
65S,116.295,48.7261,2131.35
S78,116.539,43.8528,2131.13
8G3,78.4044,42.0686,2131.12
04ID,116.537,43.8778,2131.03
99VA,78.4667,37.8,2130.76
DAG,116.787,34.8536,2129.54
1U3,116.548,43.2158,2129.17
54CL,116.797,33.5208,2128.76
ID92,116.523,43.7289,2128.73
7G4,78.4539,40.3958,2128.54
VG34,78.5008,36.5847,2128.31
S67,116.523,43.5814,2128.07
CXE,78.5017,36.7883,2128
25CA,116.793,33.1792,2127.91
D23,78.4261,42.5667,2127.77
W45,78.5006,38.6669,2125.9
HNZ,78.5292,36.3617,2125.37
U82,116.445,44.7503,2125.13
34ID,116.344,46.5703,2123.7
67VA,78.5194,38.8375,2123.58
92NY,78.4614,42.7519,2123.5
89VA,78.5242,38.5222,2123.47
NC22,78.5553,35.2275,2123.47
CA76,116.752,33.0703,2123.28
0CA5,116.745,33.1431,2122.63
9NR7,78.5658,35.0183,2122.46
HMZ,78.5136,40.0861,2122.41
S77,116.264,47.8375,2122.32
95NY,78.4764,42.7892,2121.76
W63,78.56,36.5958,2121.72
OYM,78.5025,41.4125,2121.44
EYF,78.5792,34.6017,2121.28
4VA4,78.54,38.9347,2121.16
VG01,78.5617,37.0625,2121.05
9G3,78.4828,43.0208,2120.59
ID68,116.459,43.4847,2120.48
1CA6,116.722,32.765,2119.72
5NK9,78.4961,42.7617,2119.63
U74,116.564,40.4158,2119.43
S84,116.332,46.0389,2119.42
VG55,78.5578,38.8819,2119.26
0ID5,116.462,43.0531,2118.84
00ID,116.214,48.1453,2118.78
PS69,78.5394,40.7269,2118.52
VA32,78.5719,38.8042,2117.8
85NY,78.52,42.5783,2117.35
CN23,116.675,34.9617,2117.34
NC99,78.6072,35.6744,2117.33
1.00E+06Ìæ0ô:A@z«):íßS@!¨⁄3,78.6183,34.4578,2117.03
ID01,116.198,48.1381,2116.91
1PS0,78.5647,40.1919,2116.58
S68,116.277,46.4914,2115.86
0PS4,78.5608,41.0083,2115.68
ID78,116.183,48.1417,2115.24
1S7,116.306,45.6717,2114.55
23VA,78.62,37.5572,2114.02
NK12,78.5469,42.7694,2113.99
NY00,78.5561,42.5667,2113.37
15NK,78.5567,42.5764,2113.29
ID75,116.166,48.1261,2113.28
BYS,116.63,35.2806,2112.87
S83,116.189,47.5472,2112.29
87NC,78.6544,35.4694,2112.26
9G5,78.5578,43.1819,2111.96
VA28,78.6436,37.1214,2111.89
9VA4,78.6294,38.6908,2111.57
7CA1,116.623,34.4147,2110.6
CA75,116.639,32.6381,2110.35
0S5,116.239,46.2386,2110.23
51CA,116.617,34.4236,2109.99
ID32,116.137,48.1056,2109.99
PN53,78.6233,40.5514,2109.51
06ID,116.359,43.4628,2109.34
2CA8,116.611,34.4206,2109.29
NC44,78.6839,35.4669,2108.99
NY40,78.5956,42.6106,2108.91
VA93,78.6547,38.905,2108.48
1U4,116.284,44.9781,2108.47
57VA,78.6786,37.4511,2107.63
NK87,78.5997,43.0667,2107.55
NC82,78.7025,34.6697,2107.53
5W5,78.7003,35.6203,2107.04
PS18,78.6275,41.9036,2106.71
NV12,116.409,41.5639,2106.68
VA18,78.6822,37.9683,2106.63
BQR,78.6122,42.9222,2106.46
CPC,78.715,34.2728,2106.4
6CA5,116.58,34.3372,2105.73
CRE,78.7239,33.8117,2105.69
ID85,116.168,46.7875,2105.53
BFD,78.64,41.8031,2105.51
WV67,78.6794,39.3947,2105.05
87VA,78.6956,38.0811,2105
NK27,78.6347,42.4889,2104.81
8VA4,78.7033,37.6731,2104.64
N56,78.6472,42.205,2103.97
81NC,78.74,34.0408,2103.77
HRJ,78.7322,35.3803,2103.69
1VA7,78.7225,36.6661,2103.6
8W2,78.7081,38.6556,2102.88
NC86,78.7531,34.7336,2101.86
78NC,78.7475,35.5444,2101.86
PN04,78.6947,40.5469,2101.6
VA96,78.7317,37.8256,2101.3
0ID8,116.178,45.7753,2101.02
NK19,78.6614,43.0611,2100.73
3NY9,78.6731,42.6644,2100.22
6NC3,78.7722,35.0864,2099.48
WV06,78.7383,39.285,2098.67
3W6,78.7831,34.5503,2098.65
D51,78.6831,43.0667,2098.32
ID95,116.241,43.8611,2098.15
8NC8,78.7833,36.0603,2097.43
59NY,78.69,43.2306,2097.23
RDU,78.7875,35.8778,2097.13
PSP,116.507,33.8297,2096.91
07VA,78.7831,36.8194,2096.71
9NC2,78.7964,35.2183,2096.69
PS47,78.7414,40.4278,2096.61
0G0,78.7033,43.1031,2096.01
S80,116.123,45.9425,2095.86
VG18,78.7703,38.8158,2095.77
1W3,78.7608,39.6053,2095.71
CBE,78.7619,39.6153,2095.58
9G0,78.7167,42.8619,2095.01
BOI,116.223,43.5644,2094.75
47NC,78.8228,35.1381,2093.81
35NY,78.7353,42.5125,2093.63
SC21,78.8331,33.9419,2093.48
BUF,78.7322,42.9406,2093.13
ID44,116.179,44.225,2093.12
14ID,116.203,43.6811,2093.05
9G8,78.7753,40.4611,2092.8
10VA,78.8131,37.3864,2092.77
D80,78.7289,43.3208,2092.73
85PA,78.7783,40.595,2092.25
70CL,116.426,36.2958,2092.21
2GC,78.8436,34.8936,2091.69
VG52,78.8217,37.8392,2091.3
7VA5,78.8297,37.1892,2091.15
5J9,78.865,34.0883,2089.84
W78,78.8483,36.7094,2089.58
NC81,78.8597,35.7519,2089.21
ID35,116.143,44.2392,2089.2
94VA,78.8494,37.2631,2088.88
04CL,116.441,33.0817,2088.78
85N,78.7678,43.2667,2088.54
MYL,116.102,44.8886,2087.87
0NK0,78.7908,42.3339,2087.82
77NY,78.7797,43.0819,2087.59
FAY,78.8803,34.9911,2087.54
61NY,78.7822,43.1686,2087.14
06VA,78.8553,38.2489,2087.07
PS52,78.8328,40.195,2086.84
57S,115.904,48.4803,2086.6
JST,78.8339,40.3161,2086.53
99NY,78.7872,43.2333,2086.46
L22,116.407,34.1297,2086.22
U84,116.093,44.7292,2086.03
NV08,116.216,41.7381,2085.99
5G2,78.8469,40.0542,2085.49
S73,116.014,46.2197,2085.31
46CA,116.409,32.9708,2085.09
2VG3,78.8711,38.5486,2084.93
ID29,115.984,46.6975,2084.7
NK25,78.8083,43.2158,2084.16
79NY,78.8114,43.0869,2084.07
44ID,116.074,44.7369,2084.05
ID59,116.068,44.8175,2083.78
10U,116.188,41.9533,2083.71
78NY,78.8161,43.0556,2083.62
ID96,116.067,44.7853,2083.47
VG22,78.8936,37.8794,2083.26
MYR,78.9283,33.6797,2083.04
SHD,78.8964,38.2639,2082.48
06NC,78.9303,34.8275,2082.1
NC11,78.9247,35.7417,2082
3ID2,115.977,46.3506,2081.95
2ID5,116.049,44.8075,2081.67
L23,116.313,37.1028,2081.58
FBG,78.9364,35.1319,2081.2
S82,115.979,46.1328,2080.96
PN72,78.8825,40.5692,2080.74
4VA5,78.9222,37.6597,2080.35
NC78,78.9553,34.2103,2079.73
61NC,78.9656,34.8714,2078.14
DUJ,78.8986,41.1783,2077.94
1VA3,78.9456,37.6583,2077.75
WV15,78.9264,39.4833,2077.52
W13,78.9442,38.0769,2077.41
VA52,78.9453,38.485,2076.78
NY76,78.8953,42.3156,2076.28
U70,116.015,44.4922,2076.23
VA24,78.9642,37.4144,2075.96
8VA6,78.9622,37.7383,2075.81
L08,116.321,33.2589,2075.59
VBW,78.9603,38.3667,2075.26
TDF,78.9847,36.2847,2074.85
N35,78.93,40.9667,2074.82
37ID,115.938,45.7825,2074.52
82VA,78.9692,38.1731,2074.52
L61,116.269,35.9686,2074.12
4G2,78.9147,42.7008,2073.39
ID33,115.865,46.9361,2072.96
00VA,78.9992,36.5761,2072.96
POB,79.0144,35.1708,2072.5
S79,79.0206,34.1856,2072.49
L54,116.294,32.9558,2072.31
89NC,79.0236,34.2664,2072.11
PS39,78.9603,40.6283,2072.01
UDD,116.275,33.7483,2071.02
09NC,79.03,35.3294,2070.64
58CL,116.276,33.1917,2070.48
0V4,79.0164,37.1417,2070.46
PS49,78.9886,39.8603,2070.07
D59,78.9506,42.5039,2069.8
32NC,79.0431,34.8964,2069.51
93VA,79.0233,37.5364,2069.26
IAG,78.9461,43.1072,2069.12
L80,116.252,34.1542,2069.06
MT97,115.768,47.9786,2068.53
NC71,79.0525,34.9181,2068.45
WV18,79.0136,39.4083,2067.95
LBT,79.0594,34.61,2067.9
4NK3,78.9669,42.6725,2067.67
6NK4,78.9689,42.5978,2067.59
VA13,79.0428,37.2656,2067.4
33VA,79.0497,36.7844,2067.14
2G9,79.015,40.0389,2066.87
63NY,78.9653,43.2611,2066.69
NY24,78.97,43.1278,2066.43
IGX,79.0658,35.935,2066.16
82NC,79.0733,35.3081,2065.85
53NC,79.0806,34.3781,2065.7
22ID,115.941,43.9447,2065.39
U88,115.931,44.0669,2064.91
NY49,78.9864,42.9928,2064.89
ID26,115.967,43.2242,2064.84
4W4,79.0789,36.2833,2064.38
ID84,115.8,46.6172,2063.94
3NC9,79.0872,35.8753,2063.83
NY27,79.0094,42.3708,2063.54
PN57,79.0372,40.8119,2063.19
NC70,79.1025,34.505,2063.18
D85,79.0164,42.1542,2063.16
4WV4,79.0617,39.17,2062.95
TTA,79.1014,35.5825,2062.5
VG06,79.0831,37.725,2062.41
PN47,79.0558,40.2083,2062.09
6PA4,79.0342,41.9306,2061.6
HYW,79.1222,33.8286,2061.41
PN36,79.0672,40.7333,2059.99
NC40,79.1186,36.4997,2059.77
NC34,79.1247,35.9706,2059.58
NXP,116.162,34.2961,2059.26
5CA4,116.154,34.7533,2059.09
68NC,79.1281,36.3994,2058.81
W24,79.1222,37.3781,2058.46
TRM,116.16,33.6267,2058.08
3VG9,79.1339,36.7019,2057.87
L78,116.165,32.6158,2057.64
9NY4,79.0819,42.1008,2056
IDI,79.1056,40.6322,2055.9
U98,115.851,43.8208,2054.8
05U,116.005,39.6042,2054.65
L90,116.132,33.1478,2054.42
W99,79.1458,38.995,2053.86
MUO,115.873,43.0436,2053.56
5W4,79.1911,35.0197,2052.98
9NR8,79.1936,34.7933,2052.86
NC00,79.1936,35.56,2052.28
0O2,116.082,35.2864,2051.95
VA00,79.1781,37.9281,2051.62
U91,115.879,42.3733,2051.36
NV11,116.038,36.9458,2050.6
LYH,79.2006,37.3253,2049.81
PN08,79.16,40.7347,2049.7
9NC8,79.2189,35.6869,2049.36
DRA,116.033,36.6194,2049.28
5PA6,79.1467,41.9311,2049.13
61CA,116.067,34.1747,2048.5
PN13,79.1664,41.2872,2048.08
8NC1,79.2408,35.3764,2047.18
24K,115.73,44.9742,2047.18
8NC5,79.2489,34.5761,2046.87
84NC,79.2486,35.2733,2046.39
2CA2,116.048,34.1628,2046.39
08U,115.86,41.5158,2045.59
9PA7,79.2111,39.7728,2045.52
PS98,79.1964,40.8828,2045.43
94NC,79.26,35.0097,2045.33
NV22,115.897,40.3128,2045.1
ID93,115.713,44.8944,2044.95
PN83,79.2025,40.8028,2044.88
NV74,115.995,36.2711,2044.3
NV00,115.993,36.2556,2043.99
3NK4,79.1942,42.0278,2043.7
3U1,115.683,45.2683,2043.6
5NC5,79.2731,35.9817,2043.08
7PA1,79.2061,41.8658,2042.67
4W7,79.2831,36.0667,2041.9
0CA6,116.016,32.7494,2041.17
43CL,115.998,34.2061,2040.86
2CA3,115.998,34.16,2040.76
S59,115.49,48.2839,2039.8
28NY,79.225,42.3083,2039.77
GGE,79.3194,33.3117,2039.75
8NC4,79.3128,35.73,2038.89
U76,115.731,43.1317,2038.26
29MT,115.503,47.7389,2037.79
MAO,79.3347,34.1811,2037.58
ID39,115.734,42.7958,2037.1
7NC6,79.3267,36.0553,2037.06
JHW,79.2581,42.1533,2036.39
VA65,79.3247,37.3947,2035.95
DAN,79.3361,36.5728,2035.54
EKO,115.792,40.825,2035.36
TNP,115.946,34.1317,2034.97
W90,79.3358,37.2719,2034.85
SAS,115.953,33.2411,2034.6
DKK,79.2719,42.4933,2034.23
ID86,115.641,44.2978,2033.97
MEB,79.3658,34.7919,2033.73
DLC,79.3686,34.4492,2033.65
NV98,115.9,36.1503,2033.45
95VA,79.3558,36.6233,2033.3
7SP,79.3219,40.01,2032.88
2G4,79.3358,39.5808,2031.96
70PN,79.3011,41.9892,2031.93
0ID3,115.673,43.0758,2031.6
SC89,79.3936,34.475,2030.85
SOP,79.3889,35.2375,2030.83
55NY,79.3122,42.0819,2030.53
6W4,79.3928,36.3997,2029.41
75C,115.528,45.7303,2028.9
22NR,79.4006,36.1536,2028.77
0PS0,79.3417,41.3708,2028.51
8NC6,79.4069,35.6897,2028.47
PN66,79.3636,40.4256,2027.62
PS27,79.375,39.7314,2027.4
91VA,79.4047,37.3278,2027.14
PS66,79.3608,41.2114,2026.66
A05,115.517,45.5208,2026.63
0MT7,115.404,47.6608,2026.44
63CA,115.874,33.4811,2026.17
P15,79.3617,41.8325,2025.49
5NC3,79.4369,35.3417,2025.42
PS61,79.3658,41.6908,2025.29
VA63,79.4203,37.6794,2025.02
ID28,115.505,45.3792,2024.48
0U0,115.533,44.6425,2023.76
71NC,79.4497,36.2633,2023.21
LBE,79.4067,40.2747,2023.07
20VG,79.4469,37.2886,2022.5
42MD,79.4253,39.4683,2022.19
ID76,115.483,45.3967,2022.18
WV62,79.4314,39.055,2022.08
NY89,79.3914,42.08,2021.76
22NC,79.4683,35.8211,2021.54
BUY,79.475,36.0486,2020.6
2MD8,79.4414,39.3333,2020.6
3U2,115.486,44.9122,2019.87
PN49,79.4289,40.7719,2019.83
S90,115.44,45.8228,2019.68
2U0,115.547,43.4983,2019.63
4MD2,79.4539,39.4297,2019.07
HFF,79.4975,35.0364,2018.92
SC94,79.5064,33.8894,2018.67
38J,79.5161,33.7286,2017.68
5W8,79.5042,35.7044,2017.65
AXQ,79.4422,41.225,2017.62
17PS,79.4417,41.5792,2017.07
PHH,79.5261,33.4517,2016.71
3SC7,79.5319,33.5397,2016.02
13PA,79.4519,41.6825,2015.76
65NY,79.4439,42.2839,2015.57
2SC7,79.5414,33.0517,2015.19
N61,79.5275,35.8736,2014.92
9W9,79.5381,34.5614,2014.73
PN59,79.4869,40.8311,2013.31
THM,115.281,47.5736,2012.28
59NC,79.5553,36.0972,2011.63
D79,79.4817,42.2681,2011.42
01U,115.634,38.8517,2011.01
8PN3,79.5,41.3833,2010.95
INS,115.673,36.5872,2009.27
WV57,79.5425,39.4631,2009.2
VG25,79.5719,37.3483,2008.56
P45,79.5414,40.1083,2008.39
L77,115.71,33.665,2008.14
PA88,79.5489,39.8056,2008
PN46,79.5458,40.5644,2007.2
0VA1,79.5853,37.2336,2007.19
W91,79.5925,37.1078,2006.52
04NV,115.665,35.7556,2006.52
VA68,79.6028,37.1189,2005.37
2A5,79.6178,35.9117,2004.85
2VA0,79.6092,37.1128,2004.66
PN02,79.5664,40.9847,2004.25
N88,79.6275,35.9264,2003.76
ID74,115.351,44.5367,2003.04
NJK,115.672,32.8292,2002.96
ID41,115.333,44.9,2002.92
U60,115.322,45.1333,2002.92
NV42,115.631,35.7758,2002.86
3L2,115.627,35.7953,2002.44
P37,79.5997,40.7333,2000.96
85PN,79.6053,40.5792,2000.58
5G8,79.6083,40.3764,2000.56
73CL,115.637,33.6989,2000.06
0PN5,79.5983,41.7792,1999.37
NC13,79.6706,35.7514,1999.12
SC60,79.6839,33.9042,1998.93
4VA1,79.6661,36.6867,1998.78
U63,115.317,44.4156,1998.65
88M,115.076,48.9739,1998.64
02ID,115.305,44.5556,1998.07
52U,115.332,43.825,1997.39
3A4,79.6856,35.9419,1997.29
WV29,79.6497,39.5797,1997.14
0U1,115.314,44.1422,1997.01
80NC,79.6892,35.9989,1996.84
VVS,79.6572,39.9592,1995.77
3G5,79.6664,39.45,1995.47
25NC,79.71,35.6333,1994.84
6A5,79.7081,36.3167,1994.46
8G2,79.6411,41.9075,1994.41
FLO,79.7239,34.1853,1994.32
9U7,115.48,38.7361,1993.64
1U9,115.309,43.4625,1993.16
9PS2,79.6697,40.8086,1993.08
U89,115.33,42.9436,1993.06
WV19,79.6892,39.4447,1992.95
BBP,79.7344,34.6217,1992.88
IPL,115.579,32.8342,1992.61
97VA,79.7133,38.2106,1991.88
U45,115.272,43.9553,1991.48
PN25,79.6886,40.7356,1991.1
0PN9,79.6778,41.7194,1990.67
U79,115.197,45.3792,1990.42
9VA0,79.7289,38.0525,1990.33
0PN8,79.6831,41.6167,1990.26
RCZ,79.7597,34.8914,1989.88
3U0,115.336,42.0236,1989.63
51J,79.7681,33.8536,1989.6
D88,79.6858,42.15,1989.03
LRO,79.7828,32.8978,1988.42
CA90,115.519,34.5139,1988.15
64NC,79.7725,35.9019,1987.67
23CN,115.53,32.7889,1987.13
CLR,115.521,33.1314,1986.55
0VA2,79.7667,37.7964,1986.43
12VA,79.7678,37.7881,1986.32
43A,79.7903,35.3847,1986.12
BWC,115.517,32.9931,1985.91
SC65,79.8067,32.8239,1985.79
87PA,79.7386,40.9264,1985.26
11PN,79.7328,41.3525,1985.2
CXL,115.513,32.6694,1985.2
81VA,79.7886,37.1181,1984.74
VA12,79.7969,36.6467,1984.29
W88,79.8031,36.1736,1984.04
VG58,79.7967,36.9453,1984.01
2ID7,115.073,46.6667,1983.99
MT88,114.999,48.0044,1983.92
6G1,79.7414,41.6089,1983.82
VG53,79.8014,37.0436,1983.39
WV70,79.7886,38.9561,1982.58
4G0,79.7747,40.4522,1982
WV00,79.8006,38.4708,1981.87
31D,79.7792,40.3333,1981.68
44VA,79.8111,37.7311,1981.58
S92,115.063,46.3303,1980.94
9PN1,79.79,40.0389,1980.92
70VA,79.8272,37.0756,1980.5
CKI,79.8569,33.7172,1979.8
03NV,115.298,40.5844,1979.7
NC37,79.8411,36.34,1979.67
WV52,79.8256,38.4306,1979.14
HSP,79.8339,37.9514,1978.8
6VA2,79.8478,36.7417,1978.54
SIF,79.8511,36.4372,1978.47
VG40,79.8522,36.8836,1977.91
PN55,79.8233,39.8583,1977.49
VA83,79.8519,37.5222,1977.28
S81,115.107,44.7611,1977.26
NV04,115.25,41.3164,1977.24
21SC,79.88,34.3478,1976.87
FWQ,79.8314,40.2097,1976.08
9G1,79.8261,40.6036,1976.07
01MT,114.881,48.7892,1975.87
UDG,79.89,34.4494,1975.7
55H,115.135,43.8136,1975.58
EKN,79.8572,38.8894,1975.06
0VA4,79.8794,36.95,1974.83
70D,79.8525,39.4986,1974.76
2PN0,79.8178,42.0153,1974.65
SC29,79.9014,34.1108,1974.64
18WV,79.8567,39.41,1974.42
HBI,79.8947,35.6544,1974.3
00WV,79.8661,38.8289,1974.15
0PA5,79.8308,41.4944,1974.11
PN38,79.8456,40.6625,1973.82
9NC9,79.895,36.21,1973.8
VA02,79.8939,36.5856,1973.57
58J,79.9206,34.1378,1972.49
7NC9,79.9111,35.7272,1972.42
36NC,79.9081,36.2536,1972.3
6J7,79.9286,34.2822,1971.51
0ID0,115.107,43.6064,1971.5
FKL,79.8603,41.3778,1971.03
3G1,79.8539,42.0444,1970.6
S34,114.907,47.4736,1970.5
WV53,79.8928,39.3719,1970.47
CL18,115.356,34.555,1970.07
0L7,115.33,35.7683,1969.33
GSO,79.9372,36.0978,1969.21
1NC0,79.9414,35.7219,1969.06
VA04,79.9286,37.4919,1968.8
2SC9,79.9578,33.7503,1968.57
93PA,79.8814,41.5033,1968.49
MT53,114.852,48.0947,1968.23
CQW,79.9569,34.7128,1968.09
77PA,79.8997,40.5833,1967.94
MGW,79.9164,39.6428,1967.48
PN01,79.9058,40.5881,1967.26
ID88,115.08,43.2875,1966.98
2U8,115.003,44.7264,1965.6
PN40,79.8975,42.1842,1965.52
L64,115.325,33.7478,1965.48
PA52,79.9072,41.8594,1965.02
AGC,79.9303,40.3544,1964.9
1U1,114.927,46.1208,1964.75
JZI,80.0028,32.7008,1964.04
SC48,79.9997,33.8844,1963.84
NC03,79.9872,35.9083,1963.82
ROA,79.9756,37.3256,1963.76
4PS5,79.9486,39.9206,1963.51
NR02,79.9956,35.2378,1963.42
13ID,115.001,44.2667,1962.98
SC16,80.0053,34.3781,1962.93
5PA0,79.9553,39.8728,1962.84
9S4,114.854,47.1683,1962.74
0NC7,79.9975,36.3572,1962.28
U81,114.945,45.2936,1962.19
92PA,79.9519,40.7042,1961.97
BTP,79.9511,40.7767,1961.94
N83,80.0053,36.195,1961.56
MKS,80.0361,33.1856,1960.14
67NC,80.0289,34.97,1959.91
NC31,80.0242,35.7647,1959.83
CHS,80.0406,32.8986,1959.76
MTV,80.0183,36.6308,1959.71
I08,114.929,45.1436,1959.57
3G9,79.9747,40.8525,1959.21
L04,115.269,32.845,1958.16
L92,115.194,37.3625,1958
VA72,80.0386,36.6,1957.49
WV65,80.0114,39.4492,1957.21
PN14,79.9975,40.7894,1956.78
0U3,114.921,44.7444,1956.64
9W3,80.0258,39.0933,1956.09
G05,80.0122,40.2458,1955.98
2U7,114.934,44.2086,1955.35
VGT,115.194,36.2106,1955.23
PN16,80.0136,40.7583,1955.05
SC19,80.0775,34.1678,1955.03
SC98,80.0833,33.0544,1954.95
SC38,80.0806,33.7075,1954.94
2U5,114.841,45.9894,1954.54
AFP,80.0772,35.0206,1954.51
LNA,80.085,26.5931,1954.41
SC06,80.0922,32.6322,1954.12
PN95,80.0331,40.1,1953.88
05ID,114.836,45.9142,1953.48
6VA4,80.0697,37.2847,1953.35
PBI,80.0956,26.6832,1953.27
P09,80.0303,40.7069,1953.27
9CL4,115.192,35.2833,1953.15
PN85,80.0331,40.8764,1952.7
SC42,80.1064,32.6869,1952.53
79D,80.0622,39.1661,1951.95
BCT,80.1078,26.3785,1951.75
PMP,80.1111,26.2471,1951.31
09ID,114.855,45.1039,1951.23
N97,80.1075,35.83,1950.52
LAS,115.152,36.08,1950.26
HVS,80.1192,34.4031,1950.25
VA85,80.0997,37.4833,1949.81
0MT6,114.679,48.0406,1948.91
VA26,80.1164,36.65,1948.8
97MT,114.676,48.0733,1948.75
2PN7,80.0706,40.8556,1948.58
HND,115.134,35.9728,1948.06
FD08,80.1497,26.4654,1947.15
22D,80.0961,40.1306,1946.85
FLL,80.1528,26.0726,1946.57
VA27,80.1378,36.56,1946.51
SC61,80.1517,34.6181,1946.51
PS64,80.0789,41.825,1946.06
VUJ,80.1508,35.4167,1946.04
3PN6,80.0831,41.75,1945.73
N63,80.1483,36.3014,1945.58
4PN0,80.0936,41.2164,1945.45
85U,114.801,45.1,1945.19
U72,114.823,44.5917,1944.99
FXE,80.1708,26.1973,1944.65
ID67,114.809,44.8083,1944.58
7PS7,80.1172,40.5386,1943.9
WAY,80.1306,39.9011,1943.36
